id,rulesNo,assumptionsNo,worstCase,relevantRulesNo,worstCaseRelevant,relevantPerc,instance,goal
1521,119,21,280,119,280,1.0,exp_cycles_depvary_step6_batch_yyy01.pl,q2
1522,119,21,280,119,280,1.0,exp_cycles_depvary_step6_batch_yyy01.pl,s3
1523,103,21,248,103,248,1.0,exp_cycles_depvary_step6_batch_yyy02.pl,t3
1524,103,21,248,103,248,1.0,exp_cycles_depvary_step6_batch_yyy02.pl,z1
1525,103,21,248,103,248,1.0,exp_cycles_depvary_step6_batch_yyy02.pl,u3
1526,103,21,248,103,248,1.0,exp_cycles_depvary_step6_batch_yyy02.pl,d1
1527,103,21,248,103,248,1.0,exp_cycles_depvary_step6_batch_yyy02.pl,w2
1528,126,21,294,126,294,1.0,exp_cycles_depvary_step6_batch_yyy03.pl,d3
1529,126,21,294,126,294,1.0,exp_cycles_depvary_step6_batch_yyy03.pl,c1
1530,126,21,294,126,294,1.0,exp_cycles_depvary_step6_batch_yyy03.pl,a3
1531,126,21,294,126,294,1.0,exp_cycles_depvary_step6_batch_yyy03.pl,r2
1532,126,21,294,126,294,1.0,exp_cycles_depvary_step6_batch_yyy03.pl,y2
1533,110,21,262,110,262,1.0,exp_cycles_depvary_step6_batch_yyy04.pl,b3
1534,110,21,262,110,262,1.0,exp_cycles_depvary_step6_batch_yyy04.pl,e3
1535,110,21,262,110,262,1.0,exp_cycles_depvary_step6_batch_yyy04.pl,y2
1536,110,21,262,110,262,1.0,exp_cycles_depvary_step6_batch_yyy04.pl,x3
1537,147,21,336,147,336,1.0,exp_cycles_depvary_step6_batch_yyy05.pl,b2
1538,147,21,336,147,336,1.0,exp_cycles_depvary_step6_batch_yyy05.pl,x3
1539,147,21,336,147,336,1.0,exp_cycles_depvary_step6_batch_yyy05.pl,f2
1540,125,21,292,125,292,1.0,exp_cycles_depvary_step6_batch_yyy06.pl,y3
1541,125,21,292,125,292,1.0,exp_cycles_depvary_step6_batch_yyy06.pl,v1
1542,125,21,292,125,292,1.0,exp_cycles_depvary_step6_batch_yyy06.pl,u2
1543,125,21,292,125,292,1.0,exp_cycles_depvary_step6_batch_yyy06.pl,a2
1544,125,21,292,125,292,1.0,exp_cycles_depvary_step6_batch_yyy06.pl,b1
1545,141,21,324,141,324,1.0,exp_cycles_depvary_step6_batch_yyy07.pl,b4
1546,141,21,324,141,324,1.0,exp_cycles_depvary_step6_batch_yyy07.pl,z1
1547,141,21,324,141,324,1.0,exp_cycles_depvary_step6_batch_yyy07.pl,a4
1548,141,21,324,141,324,1.0,exp_cycles_depvary_step6_batch_yyy07.pl,s1
1549,141,21,324,141,324,1.0,exp_cycles_depvary_step6_batch_yyy07.pl,a2
1550,141,21,324,141,324,1.0,exp_cycles_depvary_step6_batch_yyy07.pl,w1
1551,141,21,324,141,324,1.0,exp_cycles_depvary_step6_batch_yyy07.pl,p3
1552,135,21,312,135,312,1.0,exp_cycles_depvary_step6_batch_yyy08.pl,b3
1553,135,21,312,135,312,1.0,exp_cycles_depvary_step6_batch_yyy08.pl,p4
1554,135,21,312,135,312,1.0,exp_cycles_depvary_step6_batch_yyy08.pl,b1
1555,135,21,312,135,312,1.0,exp_cycles_depvary_step6_batch_yyy08.pl,e2
1556,135,21,312,135,312,1.0,exp_cycles_depvary_step6_batch_yyy08.pl,p1
1557,135,21,312,135,312,1.0,exp_cycles_depvary_step6_batch_yyy08.pl,a1
1558,133,21,308,133,308,1.0,exp_cycles_depvary_step6_batch_yyy09.pl,q1
1559,119,21,280,119,280,1.0,exp_cycles_depvary_step6_batch_yyy10.pl,c3
1560,119,21,280,119,280,1.0,exp_cycles_depvary_step6_batch_yyy10.pl,b1
1561,149,24,346,149,346,1.0,exp_cycles_depvary_step7_batch_yyy01.pl,b2
1562,149,24,346,149,346,1.0,exp_cycles_depvary_step7_batch_yyy01.pl,d4
1563,149,24,346,149,346,1.0,exp_cycles_depvary_step7_batch_yyy01.pl,f1
1564,149,24,346,149,346,1.0,exp_cycles_depvary_step7_batch_yyy01.pl,q3
1565,149,24,346,149,346,1.0,exp_cycles_depvary_step7_batch_yyy01.pl,s3
1566,191,24,430,191,430,1.0,exp_cycles_depvary_step7_batch_yyy02.pl,b3
1567,191,24,430,191,430,1.0,exp_cycles_depvary_step7_batch_yyy02.pl,r1
1568,191,24,430,191,430,1.0,exp_cycles_depvary_step7_batch_yyy02.pl,q4
1569,156,24,360,156,360,1.0,exp_cycles_depvary_step7_batch_yyy03.pl,w2
1570,156,24,360,156,360,1.0,exp_cycles_depvary_step7_batch_yyy03.pl,b4
1571,156,24,360,156,360,1.0,exp_cycles_depvary_step7_batch_yyy03.pl,z1
1572,156,24,360,156,360,1.0,exp_cycles_depvary_step7_batch_yyy03.pl,e4
1573,156,24,360,156,360,1.0,exp_cycles_depvary_step7_batch_yyy03.pl,v4
1574,156,24,360,156,360,1.0,exp_cycles_depvary_step7_batch_yyy03.pl,a1
1575,159,24,366,159,366,1.0,exp_cycles_depvary_step7_batch_yyy04.pl,f3
1576,159,24,366,159,366,1.0,exp_cycles_depvary_step7_batch_yyy04.pl,f4
1577,159,24,366,159,366,1.0,exp_cycles_depvary_step7_batch_yyy04.pl,x1
1578,159,24,366,159,366,1.0,exp_cycles_depvary_step7_batch_yyy04.pl,p4
1579,159,24,366,159,366,1.0,exp_cycles_depvary_step7_batch_yyy04.pl,d4
1580,152,24,352,152,352,1.0,exp_cycles_depvary_step7_batch_yyy05.pl,w1
1581,152,24,352,152,352,1.0,exp_cycles_depvary_step7_batch_yyy05.pl,y2
1582,152,24,352,152,352,1.0,exp_cycles_depvary_step7_batch_yyy05.pl,v3
1583,152,24,352,152,352,1.0,exp_cycles_depvary_step7_batch_yyy05.pl,p4
1584,152,24,352,152,352,1.0,exp_cycles_depvary_step7_batch_yyy05.pl,s2
1585,164,24,376,164,376,1.0,exp_cycles_depvary_step7_batch_yyy06.pl,t4
1586,164,24,376,164,376,1.0,exp_cycles_depvary_step7_batch_yyy06.pl,f1
1587,164,24,376,164,376,1.0,exp_cycles_depvary_step7_batch_yyy06.pl,t2
1588,164,24,376,164,376,1.0,exp_cycles_depvary_step7_batch_yyy06.pl,e3
1589,164,24,376,164,376,1.0,exp_cycles_depvary_step7_batch_yyy06.pl,y2
1590,166,24,380,166,380,1.0,exp_cycles_depvary_step7_batch_yyy07.pl,p4
1591,166,24,380,166,380,1.0,exp_cycles_depvary_step7_batch_yyy07.pl,f1
1592,166,24,380,166,380,1.0,exp_cycles_depvary_step7_batch_yyy07.pl,q4
1593,166,24,380,166,380,1.0,exp_cycles_depvary_step7_batch_yyy07.pl,a4
1594,166,24,380,166,380,1.0,exp_cycles_depvary_step7_batch_yyy07.pl,r1
1595,166,24,380,166,380,1.0,exp_cycles_depvary_step7_batch_yyy07.pl,a3
1596,166,24,380,166,380,1.0,exp_cycles_depvary_step7_batch_yyy07.pl,r2
1597,160,24,368,160,368,1.0,exp_cycles_depvary_step7_batch_yyy08.pl,v2
1598,160,24,368,160,368,1.0,exp_cycles_depvary_step7_batch_yyy08.pl,t3
1599,160,24,368,160,368,1.0,exp_cycles_depvary_step7_batch_yyy08.pl,a4
1600,160,24,368,160,368,1.0,exp_cycles_depvary_step7_batch_yyy08.pl,e4
1601,160,24,368,160,368,1.0,exp_cycles_depvary_step7_batch_yyy08.pl,f3
1602,160,24,368,160,368,1.0,exp_cycles_depvary_step7_batch_yyy08.pl,r3
1603,158,24,364,158,364,1.0,exp_cycles_depvary_step7_batch_yyy09.pl,t4
1604,158,24,364,158,364,1.0,exp_cycles_depvary_step7_batch_yyy09.pl,d3
1605,158,24,364,158,364,1.0,exp_cycles_depvary_step7_batch_yyy09.pl,c2
1606,158,24,364,158,364,1.0,exp_cycles_depvary_step7_batch_yyy09.pl,w1
1607,158,24,364,158,364,1.0,exp_cycles_depvary_step7_batch_yyy09.pl,f3
1608,158,24,364,158,364,1.0,exp_cycles_depvary_step7_batch_yyy09.pl,w3
1609,158,24,364,158,364,1.0,exp_cycles_depvary_step7_batch_yyy09.pl,a4
1610,158,24,364,158,364,1.0,exp_cycles_depvary_step7_batch_yyy09.pl,y1
1611,158,24,364,158,364,1.0,exp_cycles_depvary_step7_batch_yyy09.pl,d2
1612,148,24,344,148,344,1.0,exp_cycles_depvary_step7_batch_yyy10.pl,b2
1613,148,24,344,148,344,1.0,exp_cycles_depvary_step7_batch_yyy10.pl,d4
1614,148,24,344,148,344,1.0,exp_cycles_depvary_step7_batch_yyy10.pl,u1
1615,148,24,344,148,344,1.0,exp_cycles_depvary_step7_batch_yyy10.pl,c1
1616,148,24,344,148,344,1.0,exp_cycles_depvary_step7_batch_yyy10.pl,z3
1617,148,24,344,148,344,1.0,exp_cycles_depvary_step7_batch_yyy10.pl,r3
1618,148,24,344,148,344,1.0,exp_cycles_depvary_step7_batch_yyy10.pl,w3
1619,174,27,402,174,402,1.0,exp_cycles_depvary_step8_batch_yyy01.pl,x3
1620,174,27,402,174,402,1.0,exp_cycles_depvary_step8_batch_yyy01.pl,a3
1621,174,27,402,174,402,1.0,exp_cycles_depvary_step8_batch_yyy01.pl,r3
1622,174,27,402,174,402,1.0,exp_cycles_depvary_step8_batch_yyy01.pl,q2
1623,174,27,402,174,402,1.0,exp_cycles_depvary_step8_batch_yyy01.pl,c2
1624,174,27,402,174,402,1.0,exp_cycles_depvary_step8_batch_yyy01.pl,b1
1625,208,27,470,208,470,1.0,exp_cycles_depvary_step8_batch_yyy02.pl,t4
1626,208,27,470,208,470,1.0,exp_cycles_depvary_step8_batch_yyy02.pl,u1
1627,208,27,470,208,470,1.0,exp_cycles_depvary_step8_batch_yyy02.pl,c1
1628,208,27,470,208,470,1.0,exp_cycles_depvary_step8_batch_yyy02.pl,u3
1629,208,27,470,208,470,1.0,exp_cycles_depvary_step8_batch_yyy02.pl,y1
1630,208,27,470,208,470,1.0,exp_cycles_depvary_step8_batch_yyy02.pl,a2
1631,216,27,486,216,486,1.0,exp_cycles_depvary_step8_batch_yyy03.pl,c4
1632,216,27,486,216,486,1.0,exp_cycles_depvary_step8_batch_yyy03.pl,d3
1633,216,27,486,216,486,1.0,exp_cycles_depvary_step8_batch_yyy03.pl,b5
1634,216,27,486,216,486,1.0,exp_cycles_depvary_step8_batch_yyy03.pl,x1
1635,216,27,486,216,486,1.0,exp_cycles_depvary_step8_batch_yyy03.pl,p1
1636,216,27,486,216,486,1.0,exp_cycles_depvary_step8_batch_yyy03.pl,c2
1637,216,27,486,216,486,1.0,exp_cycles_depvary_step8_batch_yyy03.pl,a5
1638,200,27,454,200,454,1.0,exp_cycles_depvary_step8_batch_yyy04.pl,s3
1639,200,27,454,200,454,1.0,exp_cycles_depvary_step8_batch_yyy04.pl,b2
1640,200,27,454,200,454,1.0,exp_cycles_depvary_step8_batch_yyy04.pl,x3
1641,200,27,454,200,454,1.0,exp_cycles_depvary_step8_batch_yyy04.pl,b1
1642,200,27,454,200,454,1.0,exp_cycles_depvary_step8_batch_yyy04.pl,p1
1643,200,27,454,200,454,1.0,exp_cycles_depvary_step8_batch_yyy04.pl,c1
1644,200,27,454,200,454,1.0,exp_cycles_depvary_step8_batch_yyy04.pl,z2
1645,191,27,436,191,436,1.0,exp_cycles_depvary_step8_batch_yyy05.pl,v1
1646,191,27,436,191,436,1.0,exp_cycles_depvary_step8_batch_yyy05.pl,r4
1647,191,27,436,191,436,1.0,exp_cycles_depvary_step8_batch_yyy05.pl,r1
1648,191,27,436,191,436,1.0,exp_cycles_depvary_step8_batch_yyy05.pl,z3
1649,191,27,436,191,436,1.0,exp_cycles_depvary_step8_batch_yyy05.pl,r3
1650,191,27,436,191,436,1.0,exp_cycles_depvary_step8_batch_yyy05.pl,t2
1651,168,27,390,168,390,1.0,exp_cycles_depvary_step8_batch_yyy06.pl,x3
1652,168,27,390,168,390,1.0,exp_cycles_depvary_step8_batch_yyy06.pl,b1
1653,168,27,390,168,390,1.0,exp_cycles_depvary_step8_batch_yyy06.pl,y3
1654,168,27,390,168,390,1.0,exp_cycles_depvary_step8_batch_yyy06.pl,w1
1655,168,27,390,168,390,1.0,exp_cycles_depvary_step8_batch_yyy06.pl,e1
1656,168,27,390,168,390,1.0,exp_cycles_depvary_step8_batch_yyy06.pl,c1
1657,226,27,506,226,506,1.0,exp_cycles_depvary_step8_batch_yyy07.pl,s2
1658,226,27,506,226,506,1.0,exp_cycles_depvary_step8_batch_yyy07.pl,q4
1659,226,27,506,226,506,1.0,exp_cycles_depvary_step8_batch_yyy07.pl,a2
1660,226,27,506,226,506,1.0,exp_cycles_depvary_step8_batch_yyy07.pl,u1
1661,226,27,506,226,506,1.0,exp_cycles_depvary_step8_batch_yyy07.pl,f1
1662,226,27,506,226,506,1.0,exp_cycles_depvary_step8_batch_yyy07.pl,c1
1663,226,27,506,226,506,1.0,exp_cycles_depvary_step8_batch_yyy07.pl,b5
1664,224,27,502,224,502,1.0,exp_cycles_depvary_step8_batch_yyy08.pl,w2
1665,224,27,502,224,502,1.0,exp_cycles_depvary_step8_batch_yyy08.pl,z1
1666,224,27,502,224,502,1.0,exp_cycles_depvary_step8_batch_yyy08.pl,w4
1667,224,27,502,224,502,1.0,exp_cycles_depvary_step8_batch_yyy08.pl,r1
1668,224,27,502,224,502,1.0,exp_cycles_depvary_step8_batch_yyy08.pl,a1
1669,224,27,502,224,502,1.0,exp_cycles_depvary_step8_batch_yyy08.pl,u2
1670,224,27,502,224,502,1.0,exp_cycles_depvary_step8_batch_yyy08.pl,w3
1671,204,27,462,204,462,1.0,exp_cycles_depvary_step8_batch_yyy09.pl,w1
1672,204,27,462,204,462,1.0,exp_cycles_depvary_step8_batch_yyy09.pl,y2
1673,204,27,462,204,462,1.0,exp_cycles_depvary_step8_batch_yyy09.pl,r2
1674,204,27,462,204,462,1.0,exp_cycles_depvary_step8_batch_yyy09.pl,s2
1675,204,27,462,204,462,1.0,exp_cycles_depvary_step8_batch_yyy09.pl,z1
1676,204,27,462,204,462,1.0,exp_cycles_depvary_step8_batch_yyy09.pl,c5
1677,223,27,500,223,500,1.0,exp_cycles_depvary_step8_batch_yyy10.pl,y4
1678,223,27,500,223,500,1.0,exp_cycles_depvary_step8_batch_yyy10.pl,f1
1679,223,27,500,223,500,1.0,exp_cycles_depvary_step8_batch_yyy10.pl,d3
1680,223,27,500,223,500,1.0,exp_cycles_depvary_step8_batch_yyy10.pl,f4
1681,223,27,500,223,500,1.0,exp_cycles_depvary_step8_batch_yyy10.pl,r3
1682,221,30,502,221,502,1.0,exp_cycles_depvary_step9_batch_yyy01.pl,e1
1683,221,30,502,221,502,1.0,exp_cycles_depvary_step9_batch_yyy01.pl,p5
1684,221,30,502,221,502,1.0,exp_cycles_depvary_step9_batch_yyy01.pl,p3
1685,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy02.pl,f1
1686,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy02.pl,c5
1687,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy02.pl,s1
1688,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy02.pl,x4
1689,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy02.pl,c3
1690,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy02.pl,t2
1691,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy02.pl,z2
1692,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy02.pl,r2
1693,236,30,532,236,532,1.0,exp_cycles_depvary_step9_batch_yyy03.pl,c3
1694,236,30,532,236,532,1.0,exp_cycles_depvary_step9_batch_yyy03.pl,d4
1695,236,30,532,236,532,1.0,exp_cycles_depvary_step9_batch_yyy03.pl,b4
1696,236,30,532,236,532,1.0,exp_cycles_depvary_step9_batch_yyy03.pl,c5
1697,236,30,532,236,532,1.0,exp_cycles_depvary_step9_batch_yyy03.pl,p1
1698,236,30,532,236,532,1.0,exp_cycles_depvary_step9_batch_yyy03.pl,w4
1699,236,30,532,236,532,1.0,exp_cycles_depvary_step9_batch_yyy03.pl,f3
1700,236,30,532,236,532,1.0,exp_cycles_depvary_step9_batch_yyy03.pl,q2
1701,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy04.pl,p4
1702,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy04.pl,w2
1703,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy04.pl,p3
1704,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy04.pl,r4
1705,242,30,544,242,544,1.0,exp_cycles_depvary_step9_batch_yyy04.pl,w3
1706,216,30,492,216,492,1.0,exp_cycles_depvary_step9_batch_yyy05.pl,b2
1707,216,30,492,216,492,1.0,exp_cycles_depvary_step9_batch_yyy05.pl,a5
1708,216,30,492,216,492,1.0,exp_cycles_depvary_step9_batch_yyy05.pl,e4
1709,216,30,492,216,492,1.0,exp_cycles_depvary_step9_batch_yyy05.pl,w1
1710,216,30,492,216,492,1.0,exp_cycles_depvary_step9_batch_yyy05.pl,t2
1711,216,30,492,216,492,1.0,exp_cycles_depvary_step9_batch_yyy05.pl,v4
1712,216,30,492,216,492,1.0,exp_cycles_depvary_step9_batch_yyy05.pl,v3
1713,216,30,492,216,492,1.0,exp_cycles_depvary_step9_batch_yyy05.pl,q1
1714,216,30,492,216,492,1.0,exp_cycles_depvary_step9_batch_yyy05.pl,p1
1715,245,30,550,245,550,1.0,exp_cycles_depvary_step9_batch_yyy06.pl,w2
1716,245,30,550,245,550,1.0,exp_cycles_depvary_step9_batch_yyy06.pl,p2
1717,245,30,550,245,550,1.0,exp_cycles_depvary_step9_batch_yyy06.pl,a5
1718,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy07.pl,a5
1719,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy07.pl,q4
1720,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy07.pl,w1
1721,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy07.pl,v4
1722,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy07.pl,s1
1723,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy07.pl,t4
1724,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy07.pl,s3
1725,267,30,594,267,594,1.0,exp_cycles_depvary_step9_batch_yyy08.pl,b2
1726,267,30,594,267,594,1.0,exp_cycles_depvary_step9_batch_yyy08.pl,e4
1727,267,30,594,267,594,1.0,exp_cycles_depvary_step9_batch_yyy08.pl,v3
1728,267,30,594,267,594,1.0,exp_cycles_depvary_step9_batch_yyy08.pl,w2
1729,267,30,594,267,594,1.0,exp_cycles_depvary_step9_batch_yyy08.pl,f1
1730,267,30,594,267,594,1.0,exp_cycles_depvary_step9_batch_yyy08.pl,v1
1731,267,30,594,267,594,1.0,exp_cycles_depvary_step9_batch_yyy08.pl,p3
1732,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy09.pl,d5
1733,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy09.pl,d4
1734,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy09.pl,c2
1735,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy09.pl,w2
1736,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy09.pl,e5
1737,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy09.pl,f4
1738,240,30,540,240,540,1.0,exp_cycles_depvary_step9_batch_yyy09.pl,z3
1739,258,30,576,258,576,1.0,exp_cycles_depvary_step9_batch_yyy10.pl,c5
1740,258,30,576,258,576,1.0,exp_cycles_depvary_step9_batch_yyy10.pl,q4
1741,258,30,576,258,576,1.0,exp_cycles_depvary_step9_batch_yyy10.pl,r5
1742,258,30,576,258,576,1.0,exp_cycles_depvary_step9_batch_yyy10.pl,v1
1743,258,30,576,258,576,1.0,exp_cycles_depvary_step9_batch_yyy10.pl,w4
1744,258,30,576,258,576,1.0,exp_cycles_depvary_step9_batch_yyy10.pl,z3
1745,258,30,576,258,576,1.0,exp_cycles_depvary_step9_batch_yyy10.pl,y2
1746,21,15,72,21,72,1.0,exp_cycles_indvary1_step1_batch_yyy01.pl,c3
1747,21,15,72,21,72,1.0,exp_cycles_indvary1_step1_batch_yyy01.pl,t1
1748,21,15,72,21,72,1.0,exp_cycles_indvary1_step1_batch_yyy01.pl,a1
1749,18,15,66,18,66,1.0,exp_cycles_indvary1_step1_batch_yyy02.pl,s1
1750,18,15,66,18,66,1.0,exp_cycles_indvary1_step1_batch_yyy02.pl,a3
1751,18,15,66,18,66,1.0,exp_cycles_indvary1_step1_batch_yyy02.pl,c1
1752,19,15,68,19,68,1.0,exp_cycles_indvary1_step1_batch_yyy03.pl,a3
1753,19,15,68,19,68,1.0,exp_cycles_indvary1_step1_batch_yyy03.pl,a1
1754,17,15,64,17,64,1.0,exp_cycles_indvary1_step1_batch_yyy04.pl,s1
1755,17,15,64,17,64,1.0,exp_cycles_indvary1_step1_batch_yyy04.pl,q1
1756,15,15,60,13,56,0.93,exp_cycles_indvary1_step1_batch_yyy05.pl,d2
1757,15,15,60,15,60,1.0,exp_cycles_indvary1_step1_batch_yyy06.pl,q1
1758,15,15,60,15,60,1.0,exp_cycles_indvary1_step1_batch_yyy06.pl,b1
1759,17,15,64,17,64,1.0,exp_cycles_indvary1_step1_batch_yyy08.pl,d2
1760,19,15,68,19,68,1.0,exp_cycles_indvary1_step1_batch_yyy09.pl,r1
1761,15,15,60,15,60,1.0,exp_cycles_indvary1_step1_batch_yyy10.pl,r1
1762,45,15,120,45,120,1.0,exp_cycles_indvary1_step2_batch_yyy01.pl,w1
1763,45,15,120,45,120,1.0,exp_cycles_indvary1_step2_batch_yyy01.pl,q2
1764,45,15,120,45,120,1.0,exp_cycles_indvary1_step2_batch_yyy01.pl,d1
1765,45,15,120,45,120,1.0,exp_cycles_indvary1_step2_batch_yyy01.pl,t1
1766,51,15,132,51,132,1.0,exp_cycles_indvary1_step2_batch_yyy02.pl,d2
1767,54,15,138,54,138,1.0,exp_cycles_indvary1_step2_batch_yyy03.pl,b1
1768,54,15,138,54,138,1.0,exp_cycles_indvary1_step2_batch_yyy03.pl,f2
1769,51,15,132,51,132,1.0,exp_cycles_indvary1_step2_batch_yyy04.pl,z1
1770,51,15,132,51,132,1.0,exp_cycles_indvary1_step2_batch_yyy04.pl,a1
1771,58,15,146,58,146,1.0,exp_cycles_indvary1_step2_batch_yyy05.pl,b1
1772,58,15,146,58,146,1.0,exp_cycles_indvary1_step2_batch_yyy05.pl,p1
1773,58,15,146,58,146,1.0,exp_cycles_indvary1_step2_batch_yyy05.pl,e1
1774,52,15,134,52,134,1.0,exp_cycles_indvary1_step2_batch_yyy06.pl,e1
1775,52,15,134,52,134,1.0,exp_cycles_indvary1_step2_batch_yyy06.pl,d1
1776,52,15,134,52,134,1.0,exp_cycles_indvary1_step2_batch_yyy06.pl,u1
1777,54,15,138,54,138,1.0,exp_cycles_indvary1_step2_batch_yyy07.pl,v1
1778,48,15,126,48,126,1.0,exp_cycles_indvary1_step2_batch_yyy08.pl,e2
1779,48,15,126,48,126,1.0,exp_cycles_indvary1_step2_batch_yyy08.pl,q2
1780,58,15,146,58,146,1.0,exp_cycles_indvary1_step2_batch_yyy09.pl,p1
1781,58,15,146,58,146,1.0,exp_cycles_indvary1_step2_batch_yyy09.pl,a2
1782,56,15,142,56,142,1.0,exp_cycles_indvary1_step2_batch_yyy10.pl,b3
1783,56,15,142,56,142,1.0,exp_cycles_indvary1_step2_batch_yyy10.pl,x1
1784,56,15,142,56,142,1.0,exp_cycles_indvary1_step2_batch_yyy10.pl,q1
1785,66,15,162,66,162,1.0,exp_cycles_indvary1_step3_batch_yyy01.pl,r2
1786,66,15,162,66,162,1.0,exp_cycles_indvary1_step3_batch_yyy01.pl,e2
1787,62,15,154,62,154,1.0,exp_cycles_indvary1_step3_batch_yyy02.pl,p3
1788,62,15,154,62,154,1.0,exp_cycles_indvary1_step3_batch_yyy02.pl,f2
1789,62,15,154,62,154,1.0,exp_cycles_indvary1_step3_batch_yyy02.pl,t2
1790,74,15,178,74,178,1.0,exp_cycles_indvary1_step3_batch_yyy03.pl,b1
1791,74,15,178,74,178,1.0,exp_cycles_indvary1_step3_batch_yyy03.pl,a1
1792,74,15,178,74,178,1.0,exp_cycles_indvary1_step3_batch_yyy03.pl,t1
1793,72,15,174,72,174,1.0,exp_cycles_indvary1_step3_batch_yyy04.pl,s2
1794,72,15,174,72,174,1.0,exp_cycles_indvary1_step3_batch_yyy04.pl,y1
1795,72,15,174,72,174,1.0,exp_cycles_indvary1_step3_batch_yyy04.pl,y2
1796,72,15,174,72,174,1.0,exp_cycles_indvary1_step3_batch_yyy04.pl,a1
1797,62,15,154,62,154,1.0,exp_cycles_indvary1_step3_batch_yyy05.pl,b3
1798,62,15,154,62,154,1.0,exp_cycles_indvary1_step3_batch_yyy05.pl,s2
1799,62,15,154,62,154,1.0,exp_cycles_indvary1_step3_batch_yyy05.pl,f2
1800,70,15,170,70,170,1.0,exp_cycles_indvary1_step3_batch_yyy06.pl,v2
1801,70,15,170,70,170,1.0,exp_cycles_indvary1_step3_batch_yyy06.pl,x2
1802,70,15,170,70,170,1.0,exp_cycles_indvary1_step3_batch_yyy06.pl,v1
1803,70,15,170,70,170,1.0,exp_cycles_indvary1_step3_batch_yyy06.pl,d2
1804,73,15,176,73,176,1.0,exp_cycles_indvary1_step3_batch_yyy07.pl,u1
1805,73,15,176,73,176,1.0,exp_cycles_indvary1_step3_batch_yyy07.pl,y2
1806,79,15,188,79,188,1.0,exp_cycles_indvary1_step3_batch_yyy08.pl,w2
1807,79,15,188,79,188,1.0,exp_cycles_indvary1_step3_batch_yyy08.pl,v1
1808,79,15,188,79,188,1.0,exp_cycles_indvary1_step3_batch_yyy08.pl,t2
1809,81,15,192,81,192,1.0,exp_cycles_indvary1_step3_batch_yyy09.pl,c2
1810,81,15,192,81,192,1.0,exp_cycles_indvary1_step3_batch_yyy09.pl,r1
1811,81,15,192,81,192,1.0,exp_cycles_indvary1_step3_batch_yyy09.pl,r2
1812,81,15,192,81,192,1.0,exp_cycles_indvary1_step3_batch_yyy09.pl,y2
1813,67,15,164,67,164,1.0,exp_cycles_indvary1_step3_batch_yyy10.pl,z2
1814,67,15,164,67,164,1.0,exp_cycles_indvary1_step3_batch_yyy10.pl,z1
1815,67,15,164,67,164,1.0,exp_cycles_indvary1_step3_batch_yyy10.pl,b1
1816,73,15,176,73,176,1.0,exp_cycles_indvary1_step4_batch_yyy01.pl,y3
1817,73,15,176,73,176,1.0,exp_cycles_indvary1_step4_batch_yyy01.pl,u3
1818,73,15,176,73,176,1.0,exp_cycles_indvary1_step4_batch_yyy01.pl,y2
1819,73,15,176,73,176,1.0,exp_cycles_indvary1_step4_batch_yyy01.pl,r3
1820,69,15,168,65,160,0.95,exp_cycles_indvary1_step4_batch_yyy02.pl,u1
1821,69,15,168,61,152,0.9,exp_cycles_indvary1_step4_batch_yyy02.pl,p2
1822,69,15,168,61,152,0.9,exp_cycles_indvary1_step4_batch_yyy02.pl,u2
1823,69,15,168,61,152,0.9,exp_cycles_indvary1_step4_batch_yyy02.pl,c1
1824,64,15,158,44,118,0.75,exp_cycles_indvary1_step4_batch_yyy03.pl,b3
1825,64,15,158,44,118,0.75,exp_cycles_indvary1_step4_batch_yyy03.pl,w3
1826,73,15,176,73,176,1.0,exp_cycles_indvary1_step4_batch_yyy04.pl,f1
1827,73,15,176,73,176,1.0,exp_cycles_indvary1_step4_batch_yyy04.pl,x2
1828,73,15,176,73,176,1.0,exp_cycles_indvary1_step4_batch_yyy04.pl,y3
