,instance,goal,adm_result,stb_result,is_trivial
2180,exp_acyclic_indvary2_step4_batch_yyy09.pl,e1,no,no,no
2181,exp_acyclic_indvary2_step4_batch_yyy09.pl,s5,no,no,yes
2182,exp_acyclic_indvary2_step4_batch_yyy09.pl,c5,no,no,yes
2183,exp_acyclic_indvary2_step4_batch_yyy09.pl,x7,no,no,yes
2184,exp_acyclic_indvary2_step4_batch_yyy09.pl,e3,no,no,yes
2185,exp_acyclic_indvary2_step4_batch_yyy09.pl,p2,yes,yes,no
2186,exp_acyclic_indvary2_step4_batch_yyy09.pl,y2,yes,yes,no
2187,exp_acyclic_indvary2_step4_batch_yyy09.pl,r2,yes,yes,no
2188,exp_acyclic_indvary2_step4_batch_yyy09.pl,b6,no,no,yes
2189,exp_acyclic_indvary2_step4_batch_yyy09.pl,a1,yes,yes,no
2190,exp_acyclic_indvary2_step4_batch_yyy10.pl,t5,no,no,yes
2191,exp_acyclic_indvary2_step4_batch_yyy10.pl,z6,no,no,yes
2192,exp_acyclic_indvary2_step4_batch_yyy10.pl,p7,no,no,yes
2193,exp_acyclic_indvary2_step4_batch_yyy10.pl,z4,no,no,yes
2194,exp_acyclic_indvary2_step4_batch_yyy10.pl,c1,no,no,no
2195,exp_acyclic_indvary2_step4_batch_yyy10.pl,r7,no,no,yes
2196,exp_acyclic_indvary2_step4_batch_yyy10.pl,u2,yes,yes,no
2197,exp_acyclic_indvary2_step4_batch_yyy10.pl,x4,no,no,yes
2198,exp_acyclic_indvary2_step4_batch_yyy10.pl,y2,yes,yes,no
2199,exp_acyclic_indvary2_step4_batch_yyy10.pl,x1,yes,yes,no
2200,exp_acyclic_indvary2_step5_batch_yyy01.pl,d3,no,no,yes
2201,exp_acyclic_indvary2_step5_batch_yyy01.pl,u7,no,no,yes
2202,exp_acyclic_indvary2_step5_batch_yyy01.pl,e4,no,no,yes
2203,exp_acyclic_indvary2_step5_batch_yyy01.pl,f3,no,no,yes
2204,exp_acyclic_indvary2_step5_batch_yyy01.pl,t2,no,no,yes
2205,exp_acyclic_indvary2_step5_batch_yyy01.pl,v4,no,no,yes
2206,exp_acyclic_indvary2_step5_batch_yyy01.pl,a3,no,no,no
2207,exp_acyclic_indvary2_step5_batch_yyy01.pl,y6,no,no,yes
2208,exp_acyclic_indvary2_step5_batch_yyy01.pl,s2,yes,yes,no
2209,exp_acyclic_indvary2_step5_batch_yyy01.pl,z1,yes,yes,no
2210,exp_acyclic_indvary2_step5_batch_yyy02.pl,s3,no,no,yes
2211,exp_acyclic_indvary2_step5_batch_yyy02.pl,v7,no,no,yes
2212,exp_acyclic_indvary2_step5_batch_yyy02.pl,v2,yes,yes,no
2213,exp_acyclic_indvary2_step5_batch_yyy02.pl,w1,yes,yes,no
2214,exp_acyclic_indvary2_step5_batch_yyy02.pl,r4,no,no,yes
2215,exp_acyclic_indvary2_step5_batch_yyy02.pl,p2,no,no,yes
2216,exp_acyclic_indvary2_step5_batch_yyy02.pl,d1,yes,yes,no
2217,exp_acyclic_indvary2_step5_batch_yyy02.pl,q2,yes,yes,no
2218,exp_acyclic_indvary2_step5_batch_yyy02.pl,b6,no,no,yes
2219,exp_acyclic_indvary2_step5_batch_yyy02.pl,a1,no,no,no
2220,exp_acyclic_indvary2_step5_batch_yyy03.pl,u6,no,no,yes
2221,exp_acyclic_indvary2_step5_batch_yyy03.pl,p5,no,no,yes
2222,exp_acyclic_indvary2_step5_batch_yyy03.pl,r6,no,no,yes
2223,exp_acyclic_indvary2_step5_batch_yyy03.pl,v5,no,no,yes
2224,exp_acyclic_indvary2_step5_batch_yyy03.pl,u3,no,no,yes
2225,exp_acyclic_indvary2_step5_batch_yyy03.pl,p2,no,no,yes
2226,exp_acyclic_indvary2_step5_batch_yyy03.pl,r7,no,no,yes
2227,exp_acyclic_indvary2_step5_batch_yyy03.pl,e2,no,no,no
2228,exp_acyclic_indvary2_step5_batch_yyy03.pl,c6,no,no,yes
2229,exp_acyclic_indvary2_step5_batch_yyy03.pl,b5,no,no,yes
2230,exp_acyclic_indvary2_step5_batch_yyy04.pl,c4,no,no,yes
2231,exp_acyclic_indvary2_step5_batch_yyy04.pl,s4,no,no,yes
2232,exp_acyclic_indvary2_step5_batch_yyy04.pl,v2,yes,yes,no
2233,exp_acyclic_indvary2_step5_batch_yyy04.pl,x2,yes,yes,no
2234,exp_acyclic_indvary2_step5_batch_yyy04.pl,y2,yes,yes,no
2235,exp_acyclic_indvary2_step5_batch_yyy04.pl,x5,no,no,yes
2236,exp_acyclic_indvary2_step5_batch_yyy04.pl,c1,yes,yes,no
2237,exp_acyclic_indvary2_step5_batch_yyy04.pl,t7,no,no,yes
2238,exp_acyclic_indvary2_step5_batch_yyy04.pl,x4,no,no,yes
2239,exp_acyclic_indvary2_step5_batch_yyy04.pl,w3,no,no,yes
2240,exp_acyclic_indvary2_step5_batch_yyy05.pl,z6,no,no,yes
2241,exp_acyclic_indvary2_step5_batch_yyy05.pl,p5,no,no,yes
2242,exp_acyclic_indvary2_step5_batch_yyy05.pl,w2,yes,yes,no
2243,exp_acyclic_indvary2_step5_batch_yyy05.pl,w5,no,no,yes
2244,exp_acyclic_indvary2_step5_batch_yyy05.pl,z2,yes,yes,no
2245,exp_acyclic_indvary2_step5_batch_yyy05.pl,d2,no,no,no
2246,exp_acyclic_indvary2_step5_batch_yyy05.pl,u2,yes,yes,no
2247,exp_acyclic_indvary2_step5_batch_yyy05.pl,x4,no,no,yes
2248,exp_acyclic_indvary2_step5_batch_yyy05.pl,c3,no,no,no
2249,exp_acyclic_indvary2_step5_batch_yyy05.pl,t5,no,no,yes
2250,exp_acyclic_indvary2_step5_batch_yyy06.pl,y4,no,no,yes
2251,exp_acyclic_indvary2_step5_batch_yyy06.pl,t3,no,no,yes
2252,exp_acyclic_indvary2_step5_batch_yyy06.pl,x7,no,no,yes
2253,exp_acyclic_indvary2_step5_batch_yyy06.pl,a4,no,no,yes
2254,exp_acyclic_indvary2_step5_batch_yyy06.pl,w4,no,no,yes
2255,exp_acyclic_indvary2_step5_batch_yyy06.pl,t7,no,no,yes
2256,exp_acyclic_indvary2_step5_batch_yyy06.pl,q3,yes,yes,no
2257,exp_acyclic_indvary2_step5_batch_yyy06.pl,v3,no,no,yes
2258,exp_acyclic_indvary2_step5_batch_yyy06.pl,r3,yes,yes,no
2259,exp_acyclic_indvary2_step5_batch_yyy06.pl,w3,no,no,yes
2260,exp_acyclic_indvary2_step5_batch_yyy07.pl,u6,no,no,yes
2261,exp_acyclic_indvary2_step5_batch_yyy07.pl,x3,no,no,yes
2262,exp_acyclic_indvary2_step5_batch_yyy07.pl,e5,no,no,yes
2263,exp_acyclic_indvary2_step5_batch_yyy07.pl,a5,no,no,yes
2264,exp_acyclic_indvary2_step5_batch_yyy07.pl,r5,no,no,yes
2265,exp_acyclic_indvary2_step5_batch_yyy07.pl,y6,no,no,yes
2266,exp_acyclic_indvary2_step5_batch_yyy07.pl,c3,no,no,no
2267,exp_acyclic_indvary2_step5_batch_yyy07.pl,t5,no,no,yes
2268,exp_acyclic_indvary2_step5_batch_yyy07.pl,b3,no,no,no
2269,exp_acyclic_indvary2_step5_batch_yyy07.pl,w7,no,no,yes
2270,exp_acyclic_indvary2_step5_batch_yyy08.pl,d5,no,no,yes
2271,exp_acyclic_indvary2_step5_batch_yyy08.pl,c3,no,no,no
2272,exp_acyclic_indvary2_step5_batch_yyy08.pl,q6,no,no,yes
2273,exp_acyclic_indvary2_step5_batch_yyy08.pl,e5,no,no,yes
2274,exp_acyclic_indvary2_step5_batch_yyy08.pl,c5,no,no,yes
2275,exp_acyclic_indvary2_step5_batch_yyy08.pl,e4,no,no,yes
2276,exp_acyclic_indvary2_step5_batch_yyy08.pl,w4,no,no,yes
2277,exp_acyclic_indvary2_step5_batch_yyy08.pl,v4,no,no,yes
2278,exp_acyclic_indvary2_step5_batch_yyy08.pl,s7,no,no,yes
2279,exp_acyclic_indvary2_step5_batch_yyy08.pl,p1,yes,yes,no
2280,exp_acyclic_indvary2_step5_batch_yyy09.pl,a6,no,no,yes
2281,exp_acyclic_indvary2_step5_batch_yyy09.pl,d4,no,no,yes
2282,exp_acyclic_indvary2_step5_batch_yyy09.pl,u7,no,no,yes
2283,exp_acyclic_indvary2_step5_batch_yyy09.pl,c5,no,no,yes
2284,exp_acyclic_indvary2_step5_batch_yyy09.pl,a4,no,no,yes
2285,exp_acyclic_indvary2_step5_batch_yyy09.pl,x5,no,no,yes
2286,exp_acyclic_indvary2_step5_batch_yyy09.pl,a3,no,no,no
2287,exp_acyclic_indvary2_step5_batch_yyy09.pl,y2,no,no,yes
2288,exp_acyclic_indvary2_step5_batch_yyy09.pl,v1,yes,yes,no
2289,exp_acyclic_indvary2_step5_batch_yyy09.pl,p3,yes,yes,no
2290,exp_acyclic_indvary2_step5_batch_yyy10.pl,v7,no,no,yes
2291,exp_acyclic_indvary2_step5_batch_yyy10.pl,v2,yes,yes,no
2292,exp_acyclic_indvary2_step5_batch_yyy10.pl,u1,yes,yes,no
2293,exp_acyclic_indvary2_step5_batch_yyy10.pl,d3,no,no,yes
2294,exp_acyclic_indvary2_step5_batch_yyy10.pl,z1,yes,yes,no
2295,exp_acyclic_indvary2_step5_batch_yyy10.pl,q4,no,no,yes
2296,exp_acyclic_indvary2_step5_batch_yyy10.pl,v1,yes,yes,no
2297,exp_acyclic_indvary2_step5_batch_yyy10.pl,t2,yes,yes,no
2298,exp_acyclic_indvary2_step5_batch_yyy10.pl,s7,no,no,yes
2299,exp_acyclic_indvary2_step5_batch_yyy10.pl,w3,no,no,yes
2300,exp_acyclic_indvary2_step6_batch_yyy01.pl,v2,no,no,yes
2301,exp_acyclic_indvary2_step6_batch_yyy01.pl,u4,no,no,yes
2302,exp_acyclic_indvary2_step6_batch_yyy01.pl,w5,no,no,yes
2303,exp_acyclic_indvary2_step6_batch_yyy01.pl,t7,no,no,yes
2304,exp_acyclic_indvary2_step6_batch_yyy01.pl,x6,no,no,yes
2305,exp_acyclic_indvary2_step6_batch_yyy01.pl,r2,no,no,yes
2306,exp_acyclic_indvary2_step6_batch_yyy01.pl,a6,no,no,yes
2307,exp_acyclic_indvary2_step6_batch_yyy01.pl,s4,no,no,yes
2308,exp_acyclic_indvary2_step6_batch_yyy01.pl,f1,no,no,no
2309,exp_acyclic_indvary2_step6_batch_yyy01.pl,e5,no,no,yes
2310,exp_acyclic_indvary2_step6_batch_yyy02.pl,z6,no,no,yes
2311,exp_acyclic_indvary2_step6_batch_yyy02.pl,x3,no,no,yes
2312,exp_acyclic_indvary2_step6_batch_yyy02.pl,v5,no,no,yes
2313,exp_acyclic_indvary2_step6_batch_yyy02.pl,s5,no,no,yes
2314,exp_acyclic_indvary2_step6_batch_yyy02.pl,a5,no,no,yes
2315,exp_acyclic_indvary2_step6_batch_yyy02.pl,t2,yes,yes,no
2316,exp_acyclic_indvary2_step6_batch_yyy02.pl,d1,yes,yes,no
2317,exp_acyclic_indvary2_step6_batch_yyy02.pl,q2,yes,yes,no
2318,exp_acyclic_indvary2_step6_batch_yyy02.pl,w7,no,no,yes
2319,exp_acyclic_indvary2_step6_batch_yyy02.pl,v7,no,no,yes
2320,exp_acyclic_indvary2_step6_batch_yyy03.pl,v7,no,no,yes
2321,exp_acyclic_indvary2_step6_batch_yyy03.pl,x3,no,no,yes
2322,exp_acyclic_indvary2_step6_batch_yyy03.pl,f1,no,no,no
2323,exp_acyclic_indvary2_step6_batch_yyy03.pl,s2,no,no,yes
2324,exp_acyclic_indvary2_step6_batch_yyy03.pl,c1,no,no,no
2325,exp_acyclic_indvary2_step6_batch_yyy03.pl,s1,yes,yes,no
2326,exp_acyclic_indvary2_step6_batch_yyy03.pl,a1,no,no,no
2327,exp_acyclic_indvary2_step6_batch_yyy03.pl,u3,no,no,yes
2328,exp_acyclic_indvary2_step6_batch_yyy03.pl,e3,no,no,yes
2329,exp_acyclic_indvary2_step6_batch_yyy03.pl,r4,no,no,yes
2330,exp_acyclic_indvary2_step6_batch_yyy04.pl,a6,no,no,yes
2331,exp_acyclic_indvary2_step6_batch_yyy04.pl,u4,no,no,yes
2332,exp_acyclic_indvary2_step6_batch_yyy04.pl,w5,no,no,yes
2333,exp_acyclic_indvary2_step6_batch_yyy04.pl,c2,no,no,no
2334,exp_acyclic_indvary2_step6_batch_yyy04.pl,e4,no,no,yes
2335,exp_acyclic_indvary2_step6_batch_yyy04.pl,c6,no,no,yes
2336,exp_acyclic_indvary2_step6_batch_yyy04.pl,a3,no,no,no
2337,exp_acyclic_indvary2_step6_batch_yyy04.pl,y6,no,no,yes
2338,exp_acyclic_indvary2_step6_batch_yyy04.pl,y1,yes,yes,no
2339,exp_acyclic_indvary2_step6_batch_yyy04.pl,r1,no,no,yes
2340,exp_acyclic_indvary2_step6_batch_yyy05.pl,e1,no,no,no
2341,exp_acyclic_indvary2_step6_batch_yyy05.pl,c2,no,no,no
2342,exp_acyclic_indvary2_step6_batch_yyy05.pl,x7,no,no,yes
2343,exp_acyclic_indvary2_step6_batch_yyy05.pl,w6,no,no,yes
2344,exp_acyclic_indvary2_step6_batch_yyy05.pl,e4,no,no,yes
2345,exp_acyclic_indvary2_step6_batch_yyy05.pl,f2,no,no,no
2346,exp_acyclic_indvary2_step6_batch_yyy05.pl,y1,yes,yes,no
2347,exp_acyclic_indvary2_step6_batch_yyy05.pl,s1,yes,yes,no
2348,exp_acyclic_indvary2_step6_batch_yyy05.pl,y2,yes,yes,no
2349,exp_acyclic_indvary2_step6_batch_yyy05.pl,x6,no,no,yes
2350,exp_acyclic_indvary2_step6_batch_yyy06.pl,t5,no,no,yes
2351,exp_acyclic_indvary2_step6_batch_yyy06.pl,z5,no,no,yes
2352,exp_acyclic_indvary2_step6_batch_yyy06.pl,e5,no,no,yes
2353,exp_acyclic_indvary2_step6_batch_yyy06.pl,s2,yes,yes,no
2354,exp_acyclic_indvary2_step6_batch_yyy06.pl,z4,no,no,yes
2355,exp_acyclic_indvary2_step6_batch_yyy06.pl,v4,no,no,yes
2356,exp_acyclic_indvary2_step6_batch_yyy06.pl,a3,no,no,no
2357,exp_acyclic_indvary2_step6_batch_yyy06.pl,x1,yes,yes,no
2358,exp_acyclic_indvary2_step6_batch_yyy06.pl,s7,no,no,yes
2359,exp_acyclic_indvary2_step6_batch_yyy06.pl,f2,no,no,no
2360,exp_acyclic_indvary2_step6_batch_yyy07.pl,u5,no,no,yes
2361,exp_acyclic_indvary2_step6_batch_yyy07.pl,u1,yes,yes,no
2362,exp_acyclic_indvary2_step6_batch_yyy07.pl,v5,no,no,yes
2363,exp_acyclic_indvary2_step6_batch_yyy07.pl,s2,yes,yes,no
2364,exp_acyclic_indvary2_step6_batch_yyy07.pl,e3,no,no,yes
2365,exp_acyclic_indvary2_step6_batch_yyy07.pl,d2,no,no,no
2366,exp_acyclic_indvary2_step6_batch_yyy07.pl,v1,yes,yes,no
2367,exp_acyclic_indvary2_step6_batch_yyy07.pl,p3,yes,yes,no
2368,exp_acyclic_indvary2_step6_batch_yyy07.pl,t2,no,no,yes
2369,exp_acyclic_indvary2_step6_batch_yyy07.pl,s6,no,no,yes
2370,exp_acyclic_indvary2_step6_batch_yyy08.pl,u5,no,no,yes
2371,exp_acyclic_indvary2_step6_batch_yyy08.pl,b3,no,no,no
2372,exp_acyclic_indvary2_step6_batch_yyy08.pl,t6,no,no,yes
2373,exp_acyclic_indvary2_step6_batch_yyy08.pl,d2,yes,yes,no
2374,exp_acyclic_indvary2_step6_batch_yyy08.pl,x1,no,no,yes
2375,exp_acyclic_indvary2_step6_batch_yyy08.pl,s7,no,no,yes
2376,exp_acyclic_indvary2_step6_batch_yyy08.pl,e2,no,no,no
2377,exp_acyclic_indvary2_step6_batch_yyy08.pl,q2,no,no,yes
2378,exp_acyclic_indvary2_step6_batch_yyy08.pl,w2,yes,yes,no
2379,exp_acyclic_indvary2_step6_batch_yyy08.pl,e5,no,no,yes
2380,exp_acyclic_indvary2_step6_batch_yyy09.pl,u5,no,no,yes
2381,exp_acyclic_indvary2_step6_batch_yyy09.pl,t5,no,no,yes
2382,exp_acyclic_indvary2_step6_batch_yyy09.pl,b2,no,no,no
2383,exp_acyclic_indvary2_step6_batch_yyy09.pl,p5,no,no,yes
2384,exp_acyclic_indvary2_step6_batch_yyy09.pl,e5,no,no,yes
2385,exp_acyclic_indvary2_step6_batch_yyy09.pl,t3,no,no,yes
2386,exp_acyclic_indvary2_step6_batch_yyy09.pl,b1,no,no,no
2387,exp_acyclic_indvary2_step6_batch_yyy09.pl,b5,no,no,yes
2388,exp_acyclic_indvary2_step6_batch_yyy09.pl,d2,yes,yes,no
2389,exp_acyclic_indvary2_step6_batch_yyy09.pl,e2,yes,yes,no
2390,exp_acyclic_indvary2_step6_batch_yyy10.pl,z6,no,no,yes
2391,exp_acyclic_indvary2_step6_batch_yyy10.pl,p7,no,no,yes
2392,exp_acyclic_indvary2_step6_batch_yyy10.pl,x2,no,no,yes
2393,exp_acyclic_indvary2_step6_batch_yyy10.pl,c6,no,no,yes
2394,exp_acyclic_indvary2_step6_batch_yyy10.pl,x1,yes,yes,no
2395,exp_acyclic_indvary2_step6_batch_yyy10.pl,r7,no,no,yes
2396,exp_acyclic_indvary2_step6_batch_yyy10.pl,e2,no,no,no
2397,exp_acyclic_indvary2_step6_batch_yyy10.pl,q7,no,no,yes
2398,exp_acyclic_indvary2_step6_batch_yyy10.pl,c5,no,no,yes
2399,exp_acyclic_indvary2_step6_batch_yyy10.pl,c2,yes,yes,no
2400,exp_acyclic_indvary2_step7_batch_yyy01.pl,t4,no,no,yes
2401,exp_acyclic_indvary2_step7_batch_yyy01.pl,b2,yes,yes,no
2402,exp_acyclic_indvary2_step7_batch_yyy01.pl,p5,no,no,yes
2403,exp_acyclic_indvary2_step7_batch_yyy01.pl,r5,no,no,yes
2404,exp_acyclic_indvary2_step7_batch_yyy01.pl,z2,yes,yes,no
2405,exp_acyclic_indvary2_step7_batch_yyy01.pl,b6,no,no,yes
2406,exp_acyclic_indvary2_step7_batch_yyy01.pl,r3,no,no,yes
2407,exp_acyclic_indvary2_step7_batch_yyy01.pl,w3,no,no,yes
2408,exp_acyclic_indvary2_step7_batch_yyy01.pl,r6,no,no,yes
2409,exp_acyclic_indvary2_step7_batch_yyy01.pl,e5,no,no,yes
2410,exp_acyclic_indvary2_step7_batch_yyy02.pl,s3,no,no,yes
2411,exp_acyclic_indvary2_step7_batch_yyy02.pl,z6,no,no,yes
2412,exp_acyclic_indvary2_step7_batch_yyy02.pl,e1,yes,yes,no
2413,exp_acyclic_indvary2_step7_batch_yyy02.pl,v5,no,no,yes
2414,exp_acyclic_indvary2_step7_batch_yyy02.pl,q5,no,no,yes
2415,exp_acyclic_indvary2_step7_batch_yyy02.pl,c5,no,no,yes
2416,exp_acyclic_indvary2_step7_batch_yyy02.pl,f5,no,no,yes
2417,exp_acyclic_indvary2_step7_batch_yyy02.pl,p3,yes,yes,no
2418,exp_acyclic_indvary2_step7_batch_yyy02.pl,z4,no,no,yes
2419,exp_acyclic_indvary2_step7_batch_yyy02.pl,r5,no,no,yes
2420,exp_acyclic_indvary2_step7_batch_yyy03.pl,z5,no,no,yes
2421,exp_acyclic_indvary2_step7_batch_yyy03.pl,x3,no,no,yes
2422,exp_acyclic_indvary2_step7_batch_yyy03.pl,w2,yes,yes,no
2423,exp_acyclic_indvary2_step7_batch_yyy03.pl,u7,no,no,yes
2424,exp_acyclic_indvary2_step7_batch_yyy03.pl,s5,no,no,yes
2425,exp_acyclic_indvary2_step7_batch_yyy03.pl,c2,no,no,no
2426,exp_acyclic_indvary2_step7_batch_yyy03.pl,b5,no,no,yes
2427,exp_acyclic_indvary2_step7_batch_yyy03.pl,u3,no,no,yes
2428,exp_acyclic_indvary2_step7_batch_yyy03.pl,r1,no,no,yes
2429,exp_acyclic_indvary2_step7_batch_yyy03.pl,r7,no,no,yes
2430,exp_acyclic_indvary2_step7_batch_yyy04.pl,t4,no,no,yes
2431,exp_acyclic_indvary2_step7_batch_yyy04.pl,u7,no,no,yes
2432,exp_acyclic_indvary2_step7_batch_yyy04.pl,t3,no,no,yes
2433,exp_acyclic_indvary2_step7_batch_yyy04.pl,c5,no,no,yes
2434,exp_acyclic_indvary2_step7_batch_yyy04.pl,d2,no,no,no
2435,exp_acyclic_indvary2_step7_batch_yyy04.pl,t1,yes,yes,no
2436,exp_acyclic_indvary2_step7_batch_yyy04.pl,q3,yes,yes,no
2437,exp_acyclic_indvary2_step7_batch_yyy04.pl,y2,yes,yes,no
2438,exp_acyclic_indvary2_step7_batch_yyy04.pl,y5,no,no,yes
2439,exp_acyclic_indvary2_step7_batch_yyy04.pl,y6,no,no,yes
2440,exp_acyclic_indvary2_step7_batch_yyy05.pl,u6,no,no,yes
2441,exp_acyclic_indvary2_step7_batch_yyy05.pl,c4,no,no,yes
2442,exp_acyclic_indvary2_step7_batch_yyy05.pl,s4,no,no,yes
2443,exp_acyclic_indvary2_step7_batch_yyy05.pl,c5,no,no,yes
2444,exp_acyclic_indvary2_step7_batch_yyy05.pl,q4,no,no,yes
2445,exp_acyclic_indvary2_step7_batch_yyy05.pl,f5,no,no,yes
2446,exp_acyclic_indvary2_step7_batch_yyy05.pl,w1,yes,yes,no
2447,exp_acyclic_indvary2_step7_batch_yyy05.pl,e3,no,no,yes
2448,exp_acyclic_indvary2_step7_batch_yyy05.pl,y2,yes,yes,no
2449,exp_acyclic_indvary2_step7_batch_yyy05.pl,q2,yes,yes,no
2450,exp_acyclic_indvary2_step7_batch_yyy06.pl,s4,no,no,yes
2451,exp_acyclic_indvary2_step7_batch_yyy06.pl,w2,yes,yes,no
2452,exp_acyclic_indvary2_step7_batch_yyy06.pl,w4,no,no,yes
2453,exp_acyclic_indvary2_step7_batch_yyy06.pl,f4,no,no,yes
2454,exp_acyclic_indvary2_step7_batch_yyy06.pl,x1,yes,yes,no
2455,exp_acyclic_indvary2_step7_batch_yyy06.pl,r7,no,no,yes
2456,exp_acyclic_indvary2_step7_batch_yyy06.pl,p1,yes,yes,no
2457,exp_acyclic_indvary2_step7_batch_yyy06.pl,a2,yes,yes,no
2458,exp_acyclic_indvary2_step7_batch_yyy06.pl,p6,no,no,yes
2459,exp_acyclic_indvary2_step7_batch_yyy06.pl,q2,yes,yes,no
2460,exp_acyclic_indvary2_step7_batch_yyy07.pl,u6,no,no,yes
2461,exp_acyclic_indvary2_step7_batch_yyy07.pl,b2,yes,yes,no
2462,exp_acyclic_indvary2_step7_batch_yyy07.pl,v7,no,no,yes
2463,exp_acyclic_indvary2_step7_batch_yyy07.pl,z5,no,no,yes
2464,exp_acyclic_indvary2_step7_batch_yyy07.pl,s1,yes,yes,no
2465,exp_acyclic_indvary2_step7_batch_yyy07.pl,f4,no,no,yes
2466,exp_acyclic_indvary2_step7_batch_yyy07.pl,y2,yes,yes,no
2467,exp_acyclic_indvary2_step7_batch_yyy07.pl,r7,no,no,yes
2468,exp_acyclic_indvary2_step7_batch_yyy07.pl,z4,no,no,yes
2469,exp_acyclic_indvary2_step7_batch_yyy07.pl,r5,no,no,yes
2470,exp_acyclic_indvary2_step7_batch_yyy08.pl,q6,no,no,yes
2471,exp_acyclic_indvary2_step7_batch_yyy08.pl,d3,no,no,yes
2472,exp_acyclic_indvary2_step7_batch_yyy08.pl,v5,no,no,yes
2473,exp_acyclic_indvary2_step7_batch_yyy08.pl,w6,no,no,yes
2474,exp_acyclic_indvary2_step7_batch_yyy08.pl,r5,no,no,yes
2475,exp_acyclic_indvary2_step7_batch_yyy08.pl,u2,yes,yes,no
2476,exp_acyclic_indvary2_step7_batch_yyy08.pl,s4,no,no,yes
2477,exp_acyclic_indvary2_step7_batch_yyy08.pl,v7,no,no,yes
2478,exp_acyclic_indvary2_step7_batch_yyy08.pl,y2,yes,yes,no
2479,exp_acyclic_indvary2_step7_batch_yyy08.pl,x6,no,no,yes
2480,exp_acyclic_indvary2_step7_batch_yyy09.pl,a6,no,no,yes
2481,exp_acyclic_indvary2_step7_batch_yyy09.pl,e1,no,no,no
2482,exp_acyclic_indvary2_step7_batch_yyy09.pl,d4,no,no,yes
2483,exp_acyclic_indvary2_step7_batch_yyy09.pl,b4,no,no,yes
2484,exp_acyclic_indvary2_step7_batch_yyy09.pl,a4,no,no,yes
2485,exp_acyclic_indvary2_step7_batch_yyy09.pl,z4,no,no,yes
2486,exp_acyclic_indvary2_step7_batch_yyy09.pl,v1,yes,yes,no
2487,exp_acyclic_indvary2_step7_batch_yyy09.pl,b5,no,no,yes
2488,exp_acyclic_indvary2_step7_batch_yyy09.pl,y2,no,no,yes
2489,exp_acyclic_indvary2_step7_batch_yyy09.pl,q7,no,no,yes
2490,exp_acyclic_indvary2_step7_batch_yyy10.pl,t5,no,no,yes
2491,exp_acyclic_indvary2_step7_batch_yyy10.pl,z6,no,no,yes
2492,exp_acyclic_indvary2_step7_batch_yyy10.pl,e1,no,no,no
2493,exp_acyclic_indvary2_step7_batch_yyy10.pl,s5,no,no,yes
2494,exp_acyclic_indvary2_step7_batch_yyy10.pl,x1,yes,yes,no
2495,exp_acyclic_indvary2_step7_batch_yyy10.pl,p6,no,no,yes
2496,exp_acyclic_indvary2_step7_batch_yyy10.pl,s4,no,no,yes
2497,exp_acyclic_indvary2_step7_batch_yyy10.pl,w7,no,no,yes
2498,exp_acyclic_indvary2_step7_batch_yyy10.pl,c1,no,no,no
2499,exp_acyclic_indvary2_step7_batch_yyy10.pl,s6,no,no,yes
2500,exp_acyclic_indvary2_step8_batch_yyy01.pl,q6,no,no,yes
2501,exp_acyclic_indvary2_step8_batch_yyy01.pl,c5,no,no,yes
2502,exp_acyclic_indvary2_step8_batch_yyy01.pl,v4,no,no,yes
2503,exp_acyclic_indvary2_step8_batch_yyy01.pl,d2,yes,yes,no
2504,exp_acyclic_indvary2_step8_batch_yyy01.pl,p2,yes,yes,no
2505,exp_acyclic_indvary2_step8_batch_yyy01.pl,r7,no,no,yes
2506,exp_acyclic_indvary2_step8_batch_yyy01.pl,w3,no,no,yes
2507,exp_acyclic_indvary2_step8_batch_yyy01.pl,x5,no,no,yes
2508,exp_acyclic_indvary2_step8_batch_yyy01.pl,t2,yes,yes,no
2509,exp_acyclic_indvary2_step8_batch_yyy01.pl,s6,no,no,yes
2510,exp_acyclic_indvary2_step8_batch_yyy02.pl,f1,yes,yes,no
2511,exp_acyclic_indvary2_step8_batch_yyy02.pl,r5,no,no,yes
2512,exp_acyclic_indvary2_step8_batch_yyy02.pl,v3,no,no,yes
2513,exp_acyclic_indvary2_step8_batch_yyy02.pl,d1,yes,yes,no
2514,exp_acyclic_indvary2_step8_batch_yyy02.pl,y5,no,no,yes
2515,exp_acyclic_indvary2_step8_batch_yyy02.pl,f2,yes,yes,no
2516,exp_acyclic_indvary2_step8_batch_yyy02.pl,v2,no,no,yes
2517,exp_acyclic_indvary2_step8_batch_yyy02.pl,q6,no,no,yes
2518,exp_acyclic_indvary2_step8_batch_yyy02.pl,v5,no,no,yes
2519,exp_acyclic_indvary2_step8_batch_yyy02.pl,w5,no,no,yes
2520,exp_acyclic_indvary2_step8_batch_yyy03.pl,d5,no,no,yes
2521,exp_acyclic_indvary2_step8_batch_yyy03.pl,v7,no,no,yes
2522,exp_acyclic_indvary2_step8_batch_yyy03.pl,d3,no,no,yes
2523,exp_acyclic_indvary2_step8_batch_yyy03.pl,t6,no,no,yes
2524,exp_acyclic_indvary2_step8_batch_yyy03.pl,f5,no,no,yes
2525,exp_acyclic_indvary2_step8_batch_yyy03.pl,z3,no,no,yes
2526,exp_acyclic_indvary2_step8_batch_yyy03.pl,d1,yes,yes,no
2527,exp_acyclic_indvary2_step8_batch_yyy03.pl,q7,no,no,yes
