Unnamed: 0,instance,goal,adm_result,stb_result,is_trivial
2096,exp_acyclic_indvary2_step3_batch_yyy10.pl,t6,no,no,yes
2100,exp_acyclic_indvary2_step4_batch_yyy01.pl,p4,no,no,yes
2101,exp_acyclic_indvary2_step4_batch_yyy01.pl,e5,no,no,yes
2102,exp_acyclic_indvary2_step4_batch_yyy01.pl,d3,no,no,yes
2104,exp_acyclic_indvary2_step4_batch_yyy01.pl,t5,no,no,yes
2105,exp_acyclic_indvary2_step4_batch_yyy01.pl,s3,no,no,yes
2106,exp_acyclic_indvary2_step4_batch_yyy01.pl,r3,no,no,yes
2108,exp_acyclic_indvary2_step4_batch_yyy01.pl,x4,no,no,yes
2109,exp_acyclic_indvary2_step4_batch_yyy01.pl,w3,no,no,yes
2110,exp_acyclic_indvary2_step4_batch_yyy02.pl,u5,no,no,yes
2112,exp_acyclic_indvary2_step4_batch_yyy02.pl,z6,no,no,yes
2113,exp_acyclic_indvary2_step4_batch_yyy02.pl,p7,no,no,yes
2114,exp_acyclic_indvary2_step4_batch_yyy02.pl,w5,no,no,yes
2118,exp_acyclic_indvary2_step4_batch_yyy02.pl,u3,no,no,yes
2119,exp_acyclic_indvary2_step4_batch_yyy02.pl,r4,no,no,yes
2121,exp_acyclic_indvary2_step4_batch_yyy03.pl,d3,no,no,yes
2122,exp_acyclic_indvary2_step4_batch_yyy03.pl,w6,no,no,yes
2126,exp_acyclic_indvary2_step4_batch_yyy03.pl,b6,no,no,yes
2127,exp_acyclic_indvary2_step4_batch_yyy03.pl,y5,no,no,yes
2129,exp_acyclic_indvary2_step4_batch_yyy03.pl,w3,no,no,yes
2130,exp_acyclic_indvary2_step4_batch_yyy04.pl,t5,no,no,yes
2131,exp_acyclic_indvary2_step4_batch_yyy04.pl,a6,no,no,yes
2132,exp_acyclic_indvary2_step4_batch_yyy04.pl,r5,no,no,yes
2134,exp_acyclic_indvary2_step4_batch_yyy04.pl,x6,no,no,yes
2139,exp_acyclic_indvary2_step4_batch_yyy04.pl,x4,no,no,yes
2140,exp_acyclic_indvary2_step4_batch_yyy05.pl,p5,no,no,yes
2141,exp_acyclic_indvary2_step4_batch_yyy05.pl,t3,no,no,yes
2142,exp_acyclic_indvary2_step4_batch_yyy05.pl,t6,no,no,yes
2143,exp_acyclic_indvary2_step4_batch_yyy05.pl,a4,no,no,yes
2144,exp_acyclic_indvary2_step4_batch_yyy05.pl,v4,no,no,yes
2145,exp_acyclic_indvary2_step4_batch_yyy05.pl,f4,no,no,yes
2146,exp_acyclic_indvary2_step4_batch_yyy05.pl,x6,no,no,yes
2148,exp_acyclic_indvary2_step4_batch_yyy05.pl,a6,no,no,yes
2149,exp_acyclic_indvary2_step4_batch_yyy05.pl,w7,no,no,yes
2150,exp_acyclic_indvary2_step4_batch_yyy06.pl,d5,no,no,yes
2151,exp_acyclic_indvary2_step4_batch_yyy06.pl,p7,no,no,yes
2152,exp_acyclic_indvary2_step4_batch_yyy06.pl,v5,no,no,yes
2155,exp_acyclic_indvary2_step4_batch_yyy06.pl,f3,no,no,yes
2156,exp_acyclic_indvary2_step4_batch_yyy06.pl,e3,no,no,yes
2158,exp_acyclic_indvary2_step4_batch_yyy06.pl,r7,no,no,yes
2161,exp_acyclic_indvary2_step4_batch_yyy07.pl,u4,no,no,yes
2162,exp_acyclic_indvary2_step4_batch_yyy07.pl,z1,no,no,yes
2163,exp_acyclic_indvary2_step4_batch_yyy07.pl,v1,no,no,yes
2165,exp_acyclic_indvary2_step4_batch_yyy07.pl,z3,no,no,yes
2166,exp_acyclic_indvary2_step4_batch_yyy07.pl,s4,no,no,yes
2167,exp_acyclic_indvary2_step4_batch_yyy07.pl,y4,no,no,yes
2168,exp_acyclic_indvary2_step4_batch_yyy07.pl,t2,no,no,yes
2169,exp_acyclic_indvary2_step4_batch_yyy07.pl,t7,no,no,yes
2170,exp_acyclic_indvary2_step4_batch_yyy08.pl,u6,no,no,yes
2171,exp_acyclic_indvary2_step4_batch_yyy08.pl,f5,no,no,yes
2172,exp_acyclic_indvary2_step4_batch_yyy08.pl,f3,no,no,yes
2173,exp_acyclic_indvary2_step4_batch_yyy08.pl,t7,no,no,yes
2174,exp_acyclic_indvary2_step4_batch_yyy08.pl,v4,no,no,yes
2175,exp_acyclic_indvary2_step4_batch_yyy08.pl,s7,no,no,yes
2177,exp_acyclic_indvary2_step4_batch_yyy08.pl,x6,no,no,yes
2181,exp_acyclic_indvary2_step4_batch_yyy09.pl,s5,no,no,yes
2182,exp_acyclic_indvary2_step4_batch_yyy09.pl,c5,no,no,yes
2183,exp_acyclic_indvary2_step4_batch_yyy09.pl,x7,no,no,yes
2184,exp_acyclic_indvary2_step4_batch_yyy09.pl,e3,no,no,yes
2188,exp_acyclic_indvary2_step4_batch_yyy09.pl,b6,no,no,yes
2190,exp_acyclic_indvary2_step4_batch_yyy10.pl,t5,no,no,yes
2191,exp_acyclic_indvary2_step4_batch_yyy10.pl,z6,no,no,yes
2192,exp_acyclic_indvary2_step4_batch_yyy10.pl,p7,no,no,yes
2193,exp_acyclic_indvary2_step4_batch_yyy10.pl,z4,no,no,yes
2195,exp_acyclic_indvary2_step4_batch_yyy10.pl,r7,no,no,yes
2197,exp_acyclic_indvary2_step4_batch_yyy10.pl,x4,no,no,yes
2200,exp_acyclic_indvary2_step5_batch_yyy01.pl,d3,no,no,yes
2201,exp_acyclic_indvary2_step5_batch_yyy01.pl,u7,no,no,yes
2202,exp_acyclic_indvary2_step5_batch_yyy01.pl,e4,no,no,yes
2203,exp_acyclic_indvary2_step5_batch_yyy01.pl,f3,no,no,yes
2204,exp_acyclic_indvary2_step5_batch_yyy01.pl,t2,no,no,yes
2205,exp_acyclic_indvary2_step5_batch_yyy01.pl,v4,no,no,yes
2207,exp_acyclic_indvary2_step5_batch_yyy01.pl,y6,no,no,yes
2210,exp_acyclic_indvary2_step5_batch_yyy02.pl,s3,no,no,yes
2211,exp_acyclic_indvary2_step5_batch_yyy02.pl,v7,no,no,yes
2214,exp_acyclic_indvary2_step5_batch_yyy02.pl,r4,no,no,yes
2215,exp_acyclic_indvary2_step5_batch_yyy02.pl,p2,no,no,yes
2218,exp_acyclic_indvary2_step5_batch_yyy02.pl,b6,no,no,yes
2220,exp_acyclic_indvary2_step5_batch_yyy03.pl,u6,no,no,yes
2221,exp_acyclic_indvary2_step5_batch_yyy03.pl,p5,no,no,yes
2222,exp_acyclic_indvary2_step5_batch_yyy03.pl,r6,no,no,yes
2223,exp_acyclic_indvary2_step5_batch_yyy03.pl,v5,no,no,yes
2224,exp_acyclic_indvary2_step5_batch_yyy03.pl,u3,no,no,yes
2225,exp_acyclic_indvary2_step5_batch_yyy03.pl,p2,no,no,yes
2226,exp_acyclic_indvary2_step5_batch_yyy03.pl,r7,no,no,yes
2228,exp_acyclic_indvary2_step5_batch_yyy03.pl,c6,no,no,yes
2229,exp_acyclic_indvary2_step5_batch_yyy03.pl,b5,no,no,yes
2230,exp_acyclic_indvary2_step5_batch_yyy04.pl,c4,no,no,yes
2231,exp_acyclic_indvary2_step5_batch_yyy04.pl,s4,no,no,yes
2235,exp_acyclic_indvary2_step5_batch_yyy04.pl,x5,no,no,yes
2237,exp_acyclic_indvary2_step5_batch_yyy04.pl,t7,no,no,yes
2238,exp_acyclic_indvary2_step5_batch_yyy04.pl,x4,no,no,yes
2239,exp_acyclic_indvary2_step5_batch_yyy04.pl,w3,no,no,yes
2240,exp_acyclic_indvary2_step5_batch_yyy05.pl,z6,no,no,yes
2241,exp_acyclic_indvary2_step5_batch_yyy05.pl,p5,no,no,yes
2243,exp_acyclic_indvary2_step5_batch_yyy05.pl,w5,no,no,yes
2247,exp_acyclic_indvary2_step5_batch_yyy05.pl,x4,no,no,yes
2249,exp_acyclic_indvary2_step5_batch_yyy05.pl,t5,no,no,yes
2250,exp_acyclic_indvary2_step5_batch_yyy06.pl,y4,no,no,yes
2251,exp_acyclic_indvary2_step5_batch_yyy06.pl,t3,no,no,yes
2252,exp_acyclic_indvary2_step5_batch_yyy06.pl,x7,no,no,yes
2253,exp_acyclic_indvary2_step5_batch_yyy06.pl,a4,no,no,yes
2254,exp_acyclic_indvary2_step5_batch_yyy06.pl,w4,no,no,yes
2255,exp_acyclic_indvary2_step5_batch_yyy06.pl,t7,no,no,yes
2257,exp_acyclic_indvary2_step5_batch_yyy06.pl,v3,no,no,yes
2259,exp_acyclic_indvary2_step5_batch_yyy06.pl,w3,no,no,yes
2260,exp_acyclic_indvary2_step5_batch_yyy07.pl,u6,no,no,yes
2261,exp_acyclic_indvary2_step5_batch_yyy07.pl,x3,no,no,yes
2262,exp_acyclic_indvary2_step5_batch_yyy07.pl,e5,no,no,yes
2263,exp_acyclic_indvary2_step5_batch_yyy07.pl,a5,no,no,yes
2264,exp_acyclic_indvary2_step5_batch_yyy07.pl,r5,no,no,yes
2265,exp_acyclic_indvary2_step5_batch_yyy07.pl,y6,no,no,yes
2267,exp_acyclic_indvary2_step5_batch_yyy07.pl,t5,no,no,yes
2269,exp_acyclic_indvary2_step5_batch_yyy07.pl,w7,no,no,yes
2270,exp_acyclic_indvary2_step5_batch_yyy08.pl,d5,no,no,yes
2272,exp_acyclic_indvary2_step5_batch_yyy08.pl,q6,no,no,yes
2273,exp_acyclic_indvary2_step5_batch_yyy08.pl,e5,no,no,yes
2274,exp_acyclic_indvary2_step5_batch_yyy08.pl,c5,no,no,yes
2275,exp_acyclic_indvary2_step5_batch_yyy08.pl,e4,no,no,yes
2276,exp_acyclic_indvary2_step5_batch_yyy08.pl,w4,no,no,yes
2277,exp_acyclic_indvary2_step5_batch_yyy08.pl,v4,no,no,yes
2278,exp_acyclic_indvary2_step5_batch_yyy08.pl,s7,no,no,yes
2280,exp_acyclic_indvary2_step5_batch_yyy09.pl,a6,no,no,yes
2281,exp_acyclic_indvary2_step5_batch_yyy09.pl,d4,no,no,yes
2282,exp_acyclic_indvary2_step5_batch_yyy09.pl,u7,no,no,yes
2283,exp_acyclic_indvary2_step5_batch_yyy09.pl,c5,no,no,yes
2284,exp_acyclic_indvary2_step5_batch_yyy09.pl,a4,no,no,yes
2285,exp_acyclic_indvary2_step5_batch_yyy09.pl,x5,no,no,yes
2287,exp_acyclic_indvary2_step5_batch_yyy09.pl,y2,no,no,yes
2290,exp_acyclic_indvary2_step5_batch_yyy10.pl,v7,no,no,yes
2293,exp_acyclic_indvary2_step5_batch_yyy10.pl,d3,no,no,yes
2295,exp_acyclic_indvary2_step5_batch_yyy10.pl,q4,no,no,yes
2298,exp_acyclic_indvary2_step5_batch_yyy10.pl,s7,no,no,yes
2299,exp_acyclic_indvary2_step5_batch_yyy10.pl,w3,no,no,yes
2300,exp_acyclic_indvary2_step6_batch_yyy01.pl,v2,no,no,yes
2301,exp_acyclic_indvary2_step6_batch_yyy01.pl,u4,no,no,yes
2302,exp_acyclic_indvary2_step6_batch_yyy01.pl,w5,no,no,yes
2303,exp_acyclic_indvary2_step6_batch_yyy01.pl,t7,no,no,yes
2304,exp_acyclic_indvary2_step6_batch_yyy01.pl,x6,no,no,yes
2305,exp_acyclic_indvary2_step6_batch_yyy01.pl,r2,no,no,yes
2306,exp_acyclic_indvary2_step6_batch_yyy01.pl,a6,no,no,yes
2307,exp_acyclic_indvary2_step6_batch_yyy01.pl,s4,no,no,yes
2309,exp_acyclic_indvary2_step6_batch_yyy01.pl,e5,no,no,yes
2310,exp_acyclic_indvary2_step6_batch_yyy02.pl,z6,no,no,yes
2311,exp_acyclic_indvary2_step6_batch_yyy02.pl,x3,no,no,yes
2312,exp_acyclic_indvary2_step6_batch_yyy02.pl,v5,no,no,yes
2313,exp_acyclic_indvary2_step6_batch_yyy02.pl,s5,no,no,yes
2314,exp_acyclic_indvary2_step6_batch_yyy02.pl,a5,no,no,yes
2318,exp_acyclic_indvary2_step6_batch_yyy02.pl,w7,no,no,yes
2319,exp_acyclic_indvary2_step6_batch_yyy02.pl,v7,no,no,yes
2320,exp_acyclic_indvary2_step6_batch_yyy03.pl,v7,no,no,yes
2321,exp_acyclic_indvary2_step6_batch_yyy03.pl,x3,no,no,yes
2323,exp_acyclic_indvary2_step6_batch_yyy03.pl,s2,no,no,yes
2327,exp_acyclic_indvary2_step6_batch_yyy03.pl,u3,no,no,yes
2328,exp_acyclic_indvary2_step6_batch_yyy03.pl,e3,no,no,yes
2329,exp_acyclic_indvary2_step6_batch_yyy03.pl,r4,no,no,yes
2330,exp_acyclic_indvary2_step6_batch_yyy04.pl,a6,no,no,yes
2331,exp_acyclic_indvary2_step6_batch_yyy04.pl,u4,no,no,yes
2332,exp_acyclic_indvary2_step6_batch_yyy04.pl,w5,no,no,yes
2334,exp_acyclic_indvary2_step6_batch_yyy04.pl,e4,no,no,yes
2335,exp_acyclic_indvary2_step6_batch_yyy04.pl,c6,no,no,yes
2337,exp_acyclic_indvary2_step6_batch_yyy04.pl,y6,no,no,yes
2339,exp_acyclic_indvary2_step6_batch_yyy04.pl,r1,no,no,yes
2342,exp_acyclic_indvary2_step6_batch_yyy05.pl,x7,no,no,yes
2343,exp_acyclic_indvary2_step6_batch_yyy05.pl,w6,no,no,yes
2344,exp_acyclic_indvary2_step6_batch_yyy05.pl,e4,no,no,yes
2349,exp_acyclic_indvary2_step6_batch_yyy05.pl,x6,no,no,yes
2350,exp_acyclic_indvary2_step6_batch_yyy06.pl,t5,no,no,yes
2351,exp_acyclic_indvary2_step6_batch_yyy06.pl,z5,no,no,yes
2352,exp_acyclic_indvary2_step6_batch_yyy06.pl,e5,no,no,yes
2354,exp_acyclic_indvary2_step6_batch_yyy06.pl,z4,no,no,yes
2355,exp_acyclic_indvary2_step6_batch_yyy06.pl,v4,no,no,yes
2358,exp_acyclic_indvary2_step6_batch_yyy06.pl,s7,no,no,yes
2360,exp_acyclic_indvary2_step6_batch_yyy07.pl,u5,no,no,yes
2362,exp_acyclic_indvary2_step6_batch_yyy07.pl,v5,no,no,yes
2364,exp_acyclic_indvary2_step6_batch_yyy07.pl,e3,no,no,yes
2368,exp_acyclic_indvary2_step6_batch_yyy07.pl,t2,no,no,yes
2369,exp_acyclic_indvary2_step6_batch_yyy07.pl,s6,no,no,yes
2370,exp_acyclic_indvary2_step6_batch_yyy08.pl,u5,no,no,yes
2372,exp_acyclic_indvary2_step6_batch_yyy08.pl,t6,no,no,yes
2374,exp_acyclic_indvary2_step6_batch_yyy08.pl,x1,no,no,yes
2375,exp_acyclic_indvary2_step6_batch_yyy08.pl,s7,no,no,yes
2377,exp_acyclic_indvary2_step6_batch_yyy08.pl,q2,no,no,yes
2379,exp_acyclic_indvary2_step6_batch_yyy08.pl,e5,no,no,yes
2380,exp_acyclic_indvary2_step6_batch_yyy09.pl,u5,no,no,yes
2381,exp_acyclic_indvary2_step6_batch_yyy09.pl,t5,no,no,yes
2383,exp_acyclic_indvary2_step6_batch_yyy09.pl,p5,no,no,yes
2384,exp_acyclic_indvary2_step6_batch_yyy09.pl,e5,no,no,yes
2385,exp_acyclic_indvary2_step6_batch_yyy09.pl,t3,no,no,yes
2387,exp_acyclic_indvary2_step6_batch_yyy09.pl,b5,no,no,yes
2390,exp_acyclic_indvary2_step6_batch_yyy10.pl,z6,no,no,yes
2391,exp_acyclic_indvary2_step6_batch_yyy10.pl,p7,no,no,yes
2392,exp_acyclic_indvary2_step6_batch_yyy10.pl,x2,no,no,yes
2393,exp_acyclic_indvary2_step6_batch_yyy10.pl,c6,no,no,yes
2395,exp_acyclic_indvary2_step6_batch_yyy10.pl,r7,no,no,yes
2397,exp_acyclic_indvary2_step6_batch_yyy10.pl,q7,no,no,yes
2398,exp_acyclic_indvary2_step6_batch_yyy10.pl,c5,no,no,yes
2400,exp_acyclic_indvary2_step7_batch_yyy01.pl,t4,no,no,yes
2402,exp_acyclic_indvary2_step7_batch_yyy01.pl,p5,no,no,yes
2403,exp_acyclic_indvary2_step7_batch_yyy01.pl,r5,no,no,yes
2405,exp_acyclic_indvary2_step7_batch_yyy01.pl,b6,no,no,yes
2406,exp_acyclic_indvary2_step7_batch_yyy01.pl,r3,no,no,yes
2407,exp_acyclic_indvary2_step7_batch_yyy01.pl,w3,no,no,yes
2408,exp_acyclic_indvary2_step7_batch_yyy01.pl,r6,no,no,yes
2409,exp_acyclic_indvary2_step7_batch_yyy01.pl,e5,no,no,yes
2410,exp_acyclic_indvary2_step7_batch_yyy02.pl,s3,no,no,yes
2411,exp_acyclic_indvary2_step7_batch_yyy02.pl,z6,no,no,yes
2413,exp_acyclic_indvary2_step7_batch_yyy02.pl,v5,no,no,yes
2414,exp_acyclic_indvary2_step7_batch_yyy02.pl,q5,no,no,yes
2415,exp_acyclic_indvary2_step7_batch_yyy02.pl,c5,no,no,yes
2416,exp_acyclic_indvary2_step7_batch_yyy02.pl,f5,no,no,yes
2418,exp_acyclic_indvary2_step7_batch_yyy02.pl,z4,no,no,yes
2419,exp_acyclic_indvary2_step7_batch_yyy02.pl,r5,no,no,yes
2420,exp_acyclic_indvary2_step7_batch_yyy03.pl,z5,no,no,yes
2421,exp_acyclic_indvary2_step7_batch_yyy03.pl,x3,no,no,yes
2423,exp_acyclic_indvary2_step7_batch_yyy03.pl,u7,no,no,yes
2424,exp_acyclic_indvary2_step7_batch_yyy03.pl,s5,no,no,yes
2426,exp_acyclic_indvary2_step7_batch_yyy03.pl,b5,no,no,yes
2427,exp_acyclic_indvary2_step7_batch_yyy03.pl,u3,no,no,yes
2428,exp_acyclic_indvary2_step7_batch_yyy03.pl,r1,no,no,yes
2429,exp_acyclic_indvary2_step7_batch_yyy03.pl,r7,no,no,yes
2430,exp_acyclic_indvary2_step7_batch_yyy04.pl,t4,no,no,yes
2431,exp_acyclic_indvary2_step7_batch_yyy04.pl,u7,no,no,yes
2432,exp_acyclic_indvary2_step7_batch_yyy04.pl,t3,no,no,yes
2433,exp_acyclic_indvary2_step7_batch_yyy04.pl,c5,no,no,yes
2438,exp_acyclic_indvary2_step7_batch_yyy04.pl,y5,no,no,yes
2439,exp_acyclic_indvary2_step7_batch_yyy04.pl,y6,no,no,yes
2440,exp_acyclic_indvary2_step7_batch_yyy05.pl,u6,no,no,yes
2441,exp_acyclic_indvary2_step7_batch_yyy05.pl,c4,no,no,yes
2442,exp_acyclic_indvary2_step7_batch_yyy05.pl,s4,no,no,yes
2443,exp_acyclic_indvary2_step7_batch_yyy05.pl,c5,no,no,yes
2444,exp_acyclic_indvary2_step7_batch_yyy05.pl,q4,no,no,yes
2445,exp_acyclic_indvary2_step7_batch_yyy05.pl,f5,no,no,yes
2447,exp_acyclic_indvary2_step7_batch_yyy05.pl,e3,no,no,yes
2450,exp_acyclic_indvary2_step7_batch_yyy06.pl,s4,no,no,yes
2452,exp_acyclic_indvary2_step7_batch_yyy06.pl,w4,no,no,yes
2453,exp_acyclic_indvary2_step7_batch_yyy06.pl,f4,no,no,yes
2455,exp_acyclic_indvary2_step7_batch_yyy06.pl,r7,no,no,yes
2458,exp_acyclic_indvary2_step7_batch_yyy06.pl,p6,no,no,yes
2460,exp_acyclic_indvary2_step7_batch_yyy07.pl,u6,no,no,yes
2462,exp_acyclic_indvary2_step7_batch_yyy07.pl,v7,no,no,yes
2463,exp_acyclic_indvary2_step7_batch_yyy07.pl,z5,no,no,yes
2465,exp_acyclic_indvary2_step7_batch_yyy07.pl,f4,no,no,yes
2467,exp_acyclic_indvary2_step7_batch_yyy07.pl,r7,no,no,yes
2468,exp_acyclic_indvary2_step7_batch_yyy07.pl,z4,no,no,yes
2469,exp_acyclic_indvary2_step7_batch_yyy07.pl,r5,no,no,yes
2470,exp_acyclic_indvary2_step7_batch_yyy08.pl,q6,no,no,yes
2471,exp_acyclic_indvary2_step7_batch_yyy08.pl,d3,no,no,yes
2472,exp_acyclic_indvary2_step7_batch_yyy08.pl,v5,no,no,yes
2473,exp_acyclic_indvary2_step7_batch_yyy08.pl,w6,no,no,yes
2474,exp_acyclic_indvary2_step7_batch_yyy08.pl,r5,no,no,yes
2476,exp_acyclic_indvary2_step7_batch_yyy08.pl,s4,no,no,yes
2477,exp_acyclic_indvary2_step7_batch_yyy08.pl,v7,no,no,yes
2479,exp_acyclic_indvary2_step7_batch_yyy08.pl,x6,no,no,yes
2480,exp_acyclic_indvary2_step7_batch_yyy09.pl,a6,no,no,yes
2482,exp_acyclic_indvary2_step7_batch_yyy09.pl,d4,no,no,yes
2483,exp_acyclic_indvary2_step7_batch_yyy09.pl,b4,no,no,yes
2484,exp_acyclic_indvary2_step7_batch_yyy09.pl,a4,no,no,yes
2485,exp_acyclic_indvary2_step7_batch_yyy09.pl,z4,no,no,yes
2487,exp_acyclic_indvary2_step7_batch_yyy09.pl,b5,no,no,yes
2488,exp_acyclic_indvary2_step7_batch_yyy09.pl,y2,no,no,yes
2489,exp_acyclic_indvary2_step7_batch_yyy09.pl,q7,no,no,yes
2490,exp_acyclic_indvary2_step7_batch_yyy10.pl,t5,no,no,yes
2491,exp_acyclic_indvary2_step7_batch_yyy10.pl,z6,no,no,yes
2493,exp_acyclic_indvary2_step7_batch_yyy10.pl,s5,no,no,yes
2495,exp_acyclic_indvary2_step7_batch_yyy10.pl,p6,no,no,yes
2496,exp_acyclic_indvary2_step7_batch_yyy10.pl,s4,no,no,yes
2497,exp_acyclic_indvary2_step7_batch_yyy10.pl,w7,no,no,yes
2499,exp_acyclic_indvary2_step7_batch_yyy10.pl,s6,no,no,yes
2500,exp_acyclic_indvary2_step8_batch_yyy01.pl,q6,no,no,yes
2501,exp_acyclic_indvary2_step8_batch_yyy01.pl,c5,no,no,yes
2502,exp_acyclic_indvary2_step8_batch_yyy01.pl,v4,no,no,yes
2505,exp_acyclic_indvary2_step8_batch_yyy01.pl,r7,no,no,yes
2506,exp_acyclic_indvary2_step8_batch_yyy01.pl,w3,no,no,yes
2507,exp_acyclic_indvary2_step8_batch_yyy01.pl,x5,no,no,yes
2509,exp_acyclic_indvary2_step8_batch_yyy01.pl,s6,no,no,yes
2511,exp_acyclic_indvary2_step8_batch_yyy02.pl,r5,no,no,yes
2512,exp_acyclic_indvary2_step8_batch_yyy02.pl,v3,no,no,yes
2514,exp_acyclic_indvary2_step8_batch_yyy02.pl,y5,no,no,yes
2516,exp_acyclic_indvary2_step8_batch_yyy02.pl,v2,no,no,yes
2517,exp_acyclic_indvary2_step8_batch_yyy02.pl,q6,no,no,yes
2518,exp_acyclic_indvary2_step8_batch_yyy02.pl,v5,no,no,yes
2519,exp_acyclic_indvary2_step8_batch_yyy02.pl,w5,no,no,yes
2520,exp_acyclic_indvary2_step8_batch_yyy03.pl,d5,no,no,yes
2521,exp_acyclic_indvary2_step8_batch_yyy03.pl,v7,no,no,yes
2522,exp_acyclic_indvary2_step8_batch_yyy03.pl,d3,no,no,yes
2523,exp_acyclic_indvary2_step8_batch_yyy03.pl,t6,no,no,yes
2524,exp_acyclic_indvary2_step8_batch_yyy03.pl,f5,no,no,yes
2525,exp_acyclic_indvary2_step8_batch_yyy03.pl,z3,no,no,yes
2527,exp_acyclic_indvary2_step8_batch_yyy03.pl,q7,no,no,yes
2529,exp_acyclic_indvary2_step8_batch_yyy03.pl,r7,no,no,yes
2530,exp_acyclic_indvary2_step8_batch_yyy04.pl,p4,no,no,yes
2531,exp_acyclic_indvary2_step8_batch_yyy04.pl,q5,no,no,yes
2532,exp_acyclic_indvary2_step8_batch_yyy04.pl,x5,no,no,yes
2533,exp_acyclic_indvary2_step8_batch_yyy04.pl,p2,no,no,yes
2535,exp_acyclic_indvary2_step8_batch_yyy04.pl,e5,no,no,yes
2536,exp_acyclic_indvary2_step8_batch_yyy04.pl,w5,no,no,yes
2537,exp_acyclic_indvary2_step8_batch_yyy04.pl,u7,no,no,yes
2540,exp_acyclic_indvary2_step8_batch_yyy05.pl,p4,no,no,yes
2546,exp_acyclic_indvary2_step8_batch_yyy05.pl,b6,no,no,yes
2548,exp_acyclic_indvary2_step8_batch_yyy05.pl,b4,no,no,yes
2549,exp_acyclic_indvary2_step8_batch_yyy05.pl,t3,no,no,yes
2550,exp_acyclic_indvary2_step8_batch_yyy06.pl,v6,no,no,yes
2551,exp_acyclic_indvary2_step8_batch_yyy06.pl,w5,no,no,yes
2552,exp_acyclic_indvary2_step8_batch_yyy06.pl,f3,no,no,yes
2553,exp_acyclic_indvary2_step8_batch_yyy06.pl,e3,no,no,yes
2555,exp_acyclic_indvary2_step8_batch_yyy06.pl,b6,no,no,yes
2557,exp_acyclic_indvary2_step8_batch_yyy06.pl,q2,no,no,yes
2558,exp_acyclic_indvary2_step8_batch_yyy06.pl,c5,no,no,yes
2560,exp_acyclic_indvary2_step8_batch_yyy07.pl,u5,no,no,yes
2561,exp_acyclic_indvary2_step8_batch_yyy07.pl,z5,no,no,yes
2562,exp_acyclic_indvary2_step8_batch_yyy07.pl,b4,no,no,yes
2564,exp_acyclic_indvary2_step8_batch_yyy07.pl,x5,no,no,yes
2565,exp_acyclic_indvary2_step8_batch_yyy07.pl,u3,no,no,yes
2567,exp_acyclic_indvary2_step8_batch_yyy07.pl,a5,no,no,yes
2570,exp_acyclic_indvary2_step8_batch_yyy08.pl,z6,no,no,yes
2572,exp_acyclic_indvary2_step8_batch_yyy08.pl,c5,no,no,yes
2573,exp_acyclic_indvary2_step8_batch_yyy08.pl,w6,no,no,yes
2574,exp_acyclic_indvary2_step8_batch_yyy08.pl,z4,no,no,yes
2577,exp_acyclic_indvary2_step8_batch_yyy08.pl,q7,no,no,yes
2578,exp_acyclic_indvary2_step8_batch_yyy08.pl,x5,no,no,yes
2579,exp_acyclic_indvary2_step8_batch_yyy08.pl,b5,no,no,yes
2580,exp_acyclic_indvary2_step8_batch_yyy09.pl,q6,no,no,yes
2581,exp_acyclic_indvary2_step8_batch_yyy09.pl,t6,no,no,yes
2582,exp_acyclic_indvary2_step8_batch_yyy09.pl,e3,no,no,yes
2583,exp_acyclic_indvary2_step8_batch_yyy09.pl,r1,no,no,yes
2584,exp_acyclic_indvary2_step8_batch_yyy09.pl,d4,no,no,yes
2585,exp_acyclic_indvary2_step8_batch_yyy09.pl,x3,no,no,yes
2587,exp_acyclic_indvary2_step8_batch_yyy09.pl,e5,no,no,yes
2588,exp_acyclic_indvary2_step8_batch_yyy09.pl,f4,no,no,yes
2591,exp_acyclic_indvary2_step8_batch_yyy10.pl,v7,no,no,yes
2592,exp_acyclic_indvary2_step8_batch_yyy10.pl,v6,no,no,yes
2593,exp_acyclic_indvary2_step8_batch_yyy10.pl,b4,no,no,yes
2594,exp_acyclic_indvary2_step8_batch_yyy10.pl,t6,no,no,yes
2595,exp_acyclic_indvary2_step8_batch_yyy10.pl,e3,no,no,yes
2598,exp_acyclic_indvary2_step8_batch_yyy10.pl,w6,no,no,yes
2600,exp_acyclic_indvary3_step1_batch_yyy01.pl,t3,no,no,yes
2601,exp_acyclic_indvary3_step1_batch_yyy01.pl,a5,no,no,yes
2604,exp_acyclic_indvary3_step1_batch_yyy01.pl,e3,no,no,yes
2606,exp_acyclic_indvary3_step1_batch_yyy01.pl,r7,no,no,yes
2608,exp_acyclic_indvary3_step1_batch_yyy01.pl,r1,no,no,yes
2610,exp_acyclic_indvary3_step1_batch_yyy02.pl,u6,no,no,yes
2611,exp_acyclic_indvary3_step1_batch_yyy02.pl,z5,no,no,yes
2613,exp_acyclic_indvary3_step1_batch_yyy02.pl,v5,no,no,yes
2615,exp_acyclic_indvary3_step1_batch_yyy02.pl,x7,no,no,yes
2616,exp_acyclic_indvary3_step1_batch_yyy02.pl,f5,no,no,yes
2618,exp_acyclic_indvary3_step1_batch_yyy02.pl,t7,no,no,yes
2619,exp_acyclic_indvary3_step1_batch_yyy02.pl,y5,no,no,yes
2620,exp_acyclic_indvary3_step1_batch_yyy03.pl,q6,no,no,yes
